NodeID,SeqLength,N_Asms,N_Occurrences,Jaccard_Cont_WiRv,Jaccard_Cont_WiIS6110,Jaccard_Cont_WiRv_InsSeqAndPhages,IsSVNode,MaxJC_ToOtherNode
JEFLXHQZHB,2830,151,151,1.0,0.0,0.10821428571428572,True,0.0
YSIRRPDKGZ,854,151,151,1.0,0.0,0.0,True,0.0
XHMTYDFFYT,1249,152,152,0.9745693191140279,0.0,0.0,False,0.0
WPHUPZLENV,126,0,0,1.0,0.0,0.0,True,0.0
TNPUMZHCVC,1015,151,151,0.9685279187817258,0.0,0.0,True,0.0
EZEKQWONVF,1554,137,137,1.0,0.0,0.0,True,0.0
TTYHVCEBPD,141,0,0,1.0,0.0,0.0,True,0.08411214953271028
HGKABHEAYR,4317,152,152,0.9874496803220459,0.0,0.0,False,0.005683163627752783
POGSYWUPSF,121,0,0,0.07692307692307693,0.0,0.0,True,0.04395604395604396
PAHYGBFXKC,520,151,151,1.0,0.0,0.44693877551020406,True,0.0
JEURBORTVL,196,0,0,0.9879518072289156,0.0,0.0,True,0.0
ICSTMHCZED,202,148,148,1.0,0.0,0.0,True,0.0
JGOJIVUTJD,2299,152,152,1.0,0.0,0.43278977523137946,False,0.0013221683561040105
WJINAYWGUB,340,152,152,1.0,0.0,0.0,False,0.0
PYYYCWLHTX,2767,135,135,1.0,0.0,0.917062477164779,True,0.0
PEJEDEFHBZ,3529,152,152,0.9828522434981424,0.0,0.0,False,0.0
WBERRDOOLK,1125,146,146,1.0,0.0,0.0,True,0.045662100456621
PCIUPLZOKF,337,152,152,1.0,0.0,0.0,False,0.0
IAXNMICJKH,147,0,0,0.2564102564102564,0.0,0.0,True,0.38461538461538464
LCNLCZGFEX,728,149,149,0.9555873925501432,0.0,0.0,True,0.0
GIPUVPCSMK,159,0,0,1.0,0.0,0.0,True,0.4263565891472868
NPCQBEIUXC,951,152,152,0.9326818675352877,0.0,0.0,False,0.0
EAPALOLPVP,123,0,0,1.0,0.0,0.0,True,0.0
IFWCMPCKUM,36274,152,152,0.9948681161019755,0.0,0.0,False,0.0004138616046793952
MQOUUGXJUE,2339,147,147,1.0,0.0,0.0,True,0.0034647033347769596
GZIBPRETJN,934,1,1,0.0,0.0,0.0,True,0.008168028004667444
RQJHKIMGLU,120,0,0,1.0,0.0,0.0,True,0.0
BBAMWPBYZM,294,4,4,0.030303030303030304,0.0,0.0,True,0.01893939393939394
PJDXRDECYJ,1216,152,152,0.9477234401349073,0.0,0.0,False,0.0
CZMAJCEAHZ,581,151,151,1.0,0.0,0.0,True,0.0
NBBYNSPHXN,9723,152,152,0.9968018157433199,0.0,0.0,False,0.0
HQIQEFBVDB,6196,152,152,0.9904313979889717,0.0,0.0,False,0.0
EDUNQJQXTP,581,151,151,1.0,0.0,0.0,True,0.0
APRDKQFEPD,692,16,16,0.0,0.0,0.0,True,0.0
JYSEJOGGZE,1749,150,150,1.0,0.0,0.0,True,0.0
GPSSCNYRTR,4648,152,152,1.0,0.0,0.0,False,0.00931139021221308
MKDBYOBADO,104,0,0,0.0,0.0,0.0,True,0.0
MJBQHCFQJL,79,0,0,1.0,0.0,0.0,True,1.0
ISVEURIHEB,100,0,0,1.0,0.0,0.0,True,0.0
YDZMERZILN,146,0,0,0.125,0.0,0.0,True,0.39285714285714285
OFNOYUHZWK,814,152,152,1.0,0.0,0.0,False,0.0
OVSAZPKTEZ,1001,1,1,0.0,0.0,0.0,True,0.0
